model,batch_size,mig_slices,frequency,avg_power_draw,dynamic_power_draw,throughput,latency
diffusion_1024_1024,1,7,1410,293.5879790026247,220.15444221363387,0.1606009104990431,6277.524471282959
diffusion_1024_1024,1,4,1410,267.66037555149035,194.2268387624995,0.1115806045155941,8974.800109863281
diffusion_1024_1024,1,3,1410,234.63118375387708,161.19764696488625,0.0874636561308591,11440.237045288086
diffusion_1024_1024,1,2,1410,173.49072414335942,100.05718735436858,0.0573336573329585,17450.515031814575
diffusion_1024_1024,1,7,1320,291.9692131415496,228.06874503628643,0.1594686388204848,6314.736127853394
diffusion_1024_1024,1,4,1320,211.3222874760791,147.42181937081597,0.1051225424461779,9523.032426834106
diffusion_1024_1024,1,3,1320,185.82201198919284,121.9215438839297,0.0826073515710501,12113.579034805298
diffusion_1024_1024,1,2,1320,141.60086109819724,77.7003929929341,0.0546354806221709,18308.025121688843
diffusion_1024_1024,1,7,1230,254.3149096157018,197.03300688236848,0.1527082492547666,6554.2311668396
diffusion_1024_1024,1,4,1230,177.48085173532593,120.19894900199262,0.098783853294688,10128.045797348022
diffusion_1024_1024,1,3,1230,156.8384241973375,99.55652146400419,0.0776226624972018,12888.579607009888
diffusion_1024_1024,1,2,1230,121.45663862026167,64.17473588692836,0.0517585346111692,19328.927516937256
diffusion_1024_1024,1,7,1140,214.44487103746397,161.8667113707973,0.1424090597486023,7031.910181045532
diffusion_1024_1024,1,4,1140,151.08585337894056,98.5076937122739,0.0923146137935218,10851.958274841309
diffusion_1024_1024,1,3,1140,134.05431109312934,81.47615142646269,0.0724517249968338,13805.787563323976
diffusion_1024_1024,1,2,1140,107.1187958981962,54.54063623152955,0.0487154612276757,20538.910627365112
diffusion_1024_1024,1,7,1050,190.74057945285216,141.18181619304823,0.1333506733871933,7502.445697784424
diffusion_1024_1024,1,4,1050,135.58270169889752,86.02393843909361,0.0867688535078662,11531.41474723816
diffusion_1024_1024,1,3,1050,120.32084090593303,70.76207764612911,0.0673036831796779,14864.762544631958
diffusion_1024_1024,1,2,1050,97.15071097738877,47.59194771758486,0.0455803709694863,21943.43638420105
diffusion_1024_1024,1,7,960,179.6765915602013,131.9148716826503,0.1231761638541728,8124.6018409729
diffusion_1024_1024,1,4,960,128.38342189867026,80.62170202111926,0.0803825820127889,12446.313858032228
diffusion_1024_1024,1,3,960,113.98252376798953,66.22080389043853,0.0619192282205083,16152.58002281189
diffusion_1024_1024,1,2,960,92.20894459998304,44.44722472243203,0.0421922747880537,23703.989505767822
diffusion_1024_1024,1,7,870,167.0191022516249,119.90115529987051,0.1129893990275157,8857.409000396729
diffusion_1024_1024,1,4,870,121.31611976225855,74.19817281050416,0.073686760110916,13575.660228729248
diffusion_1024_1024,1,3,870,107.73156432432432,60.613617372569934,0.0565866281237035,17678.16114425659
diffusion_1024_1024,1,2,870,87.85529671417261,40.73734976241822,0.0387386309977773,25817.97766685486
diffusion_1024_1024,1,7,780,156.48384682968137,109.79807663920519,0.1030162846109966,9720.773220062256
diffusion_1024_1024,1,4,780,114.66092087378641,67.97515068331023,0.0670563874950801,14914.932012557983
diffusion_1024_1024,1,3,780,101.4643712738525,54.778601083376316,0.0512845882690152,19513.248205184937
diffusion_1024_1024,1,2,780,83.54484322064441,36.85907303016822,0.0352381636097563,28385.473251342773
diffusion_1024_1024,1,7,690,144.64623811383382,98.885315705457,0.0927923810738111,10784.558773040771
diffusion_1024_1024,1,4,690,107.11886784469885,61.35794543632203,0.0601424101455605,16636.90948486328
diffusion_1024_1024,1,3,690,95.10437641639798,49.343454008021155,0.0458007996281506,21839.24698829651
diffusion_1024_1024,1,2,690,79.25076996075404,33.48984755237721,0.0315929064835524,31658.52189064026
