model,batch_size,mig_slices,frequency,avg_power_draw,dynamic_power_draw,throughput,latency
resnet50,4,2,1050,79.08055911111111,29.521795851307203,507.09473894546113,7.991552352905273
resnet50,4,2,1140,85.40389335770871,32.82573369104206,536.2120917961421,7.559537887573242
resnet50,4,2,1230,96.07694089609151,38.7950381627582,568.6271603993039,7.176399230957031
resnet50,4,2,1320,109.052858007261,45.15238990199786,601.8822020805763,6.767511367797852
resnet50,4,2,1410,128.53887408610885,55.10533729711801,632.9564149737782,6.360530853271484
resnet50,4,3,210,55.42271502035569,11.632238985267964,168.38133969266715,23.89216423034668
resnet50,4,3,240,56.826358190857285,12.882919009728615,191.5235116199404,21.03900909423828
resnet50,4,3,330,60.67271940789474,16.302558625511324,259.59921380685483,15.54274559020996
resnet50,4,3,420,64.4547911111111,19.734715522366518,325.4269017608633,12.445688247680664
resnet50,4,3,510,68.17125787234043,22.926993565253817,389.0144652240194,10.43844223022461
resnet50,4,3,600,71.52563341931786,25.97902339179494,450.1802488903651,8.970022201538086
resnet50,4,3,690,74.84201822833387,29.08109581995704,508.58485456409545,8.028984069824219
resnet50,4,3,780,77.86482386595831,31.179053675482123,564.8296022652752,7.226228713989258
resnet50,4,3,870,81.06739275653923,33.949445804784844,615.2492911128206,6.661176681518555
resnet50,4,3,960,84.79526284751475,37.03354296996374,672.7782350762234,6.086587905883789
resnet50,4,3,1050,88.68595394736843,39.12719068756452,730.7535333282772,5.614280700683594
resnet50,4,3,1140,96.95833273703042,44.38017307036377,781.5991010305158,5.276203155517578
resnet50,4,3,1230,110.47425578034682,53.19235304701351,837.8781155990725,4.914045333862305
resnet50,4,3,1320,127.7718227658512,63.87135466058808,897.013549277507,4.621028900146484
resnet50,4,3,1410,152.2550141034251,78.82147731443428,954.585742674234,4.276752471923828
resnet50,4,4,210,57.78725772068872,13.99678168560099,215.52918046652724,18.692970275878903
resnet50,4,4,240,59.44827562998905,15.50483644886038,244.9080899595085,16.466140747070312
resnet50,4,4,330,64.1994034855504,19.82924270316699,330.5106624416534,12.252330780029297
resnet50,4,4,420,68.63781621621622,23.91774062747163,412.4404317399469,9.77635383605957
resnet50,4,4,510,72.95703859321507,27.712774286128457,489.9786320140358,8.314132690429688
resnet50,4,4,600,76.83695966785291,31.290349640329996,563.3393103490306,7.231235504150391
resnet50,4,4,690,80.08329347826087,34.32237106988404,634.0185337024062,6.351470947265625
resnet50,4,4,780,84.00646341463414,37.32069322415795,699.65810837874,5.874156951904297
resnet50,4,4,870,87.51110302734375,40.39315607558936,759.5593222759952,5.417823791503906
resnet50,4,4,960,92.097998,44.336278122449,829.5764807489322,4.996538162231445
resnet50,4,4,1050,96.13819751381214,46.57943425400824,897.402120635486,4.491329193115234
resnet50,4,4,1140,104.81321477900552,52.23505511233888,959.1849668373084,4.3697357177734375
resnet50,4,4,1230,119.02213938973648,61.74023665640317,1028.1896973004868,4.135608673095703
resnet50,4,4,1320,138.28983158630328,74.38936348104014,1098.0507167303367,3.8864612579345694
resnet50,4,4,1410,166.06424492652204,92.6307081375312,1165.1829792759038,3.936290740966797
resnet50,4,7,210,62.63585786233912,18.84538182725139,291.9993300653569,13.76199722290039
resnet50,4,7,240,64.76741620788373,20.82397702675506,330.9705763755102,12.22085952758789
resnet50,4,7,330,71.06061741349971,26.690456631116295,443.2055729431144,9.17959213256836
resnet50,4,7,420,76.73522168867548,32.01514609993089,548.9118287004901,7.432222366333008
resnet50,4,7,510,82.30866035405518,37.06439604696856,648.3910937903304,6.319522857666016
resnet50,4,7,600,87.72869948429442,42.18208945677151,740.6534159235653,5.583286285400391
resnet50,4,7,690,91.6580439706862,45.89712156230938,825.9722159708117,5.040407180786133
resnet50,4,7,780,96.05510086840349,49.36933067792728,903.1527806022808,4.648685455322266
resnet50,4,7,870,99.8626972972973,52.74475034554291,976.4170698110884,4.347085952758789
resnet50,4,7,960,105.65244466936572,57.89072479181471,1067.9806748720885,4.019260406494141
resnet50,4,7,1050,110.5769310094408,61.0181677496369,1155.2234092884496,3.818750381469727
resnet50,4,7,1140,121.57452384557152,68.99636417890488,1234.0873003095348,3.6873817443847656
resnet50,4,7,1230,137.52368853695324,80.24178580361993,1309.0930428027418,3.657102584838867
resnet50,4,7,1320,156.15986826347307,92.25940015820991,1323.246153051674,3.577709197998047
resnet50,4,7,1410,184.663709752322,111.23017296333114,1359.7757699701071,3.5746097564697266
resnet50,8,2,210,54.60613382245048,10.815657787362756,152.4523994195534,52.68716812133789
resnet50,8,2,240,55.91807372202266,11.974634540893994,173.54256661341572,46.26226425170898
resnet50,8,2,330,59.48291469475559,15.11275391237217,235.36669145833136,34.143686294555664
resnet50,8,2,420,62.878540501860506,18.158464913115917,294.05212890235794,27.332305908203125
resnet50,8,2,510,65.94588951559389,20.701625208507277,348.00482683761163,23.079395294189453
resnet50,8,2,600,68.70554635319262,23.1589363256697,396.9578025529936,20.31803131103516
resnet50,8,2,690,71.36194468684026,25.601022278463432,441.45007311842056,18.256664276123047
resnet50,8,2,780,73.88023543913714,27.194465248660947,481.8076793934396,16.7386531829834
resnet50,8,2,870,76.27467953110911,29.156732579354724,516.1934455645029,15.635967254638672
resnet50,8,2,960,79.36816819012796,31.60644831257695,554.551433572156,14.559507369995115
resnet50,8,2,1050,82.53349033199562,32.97472707219171,594.0462185961293,13.52238655090332
resnet50,8,2,1140,88.91662543394847,36.33846576728182,622.9279179859883,12.915372848510742
resnet50,8,2,1230,99.7854430591738,42.50354032584049,653.7494715776608,12.36104965209961
resnet50,8,2,1320,113.07412651880423,49.17365841354111,683.0748932743574,11.805295944213867
resnet50,8,2,1410,132.38547939743023,58.9519426084394,710.600846852326,11.32965087890625
resnet50,8,3,210,57.42335732044199,13.632881285354262,213.04555271340803,37.64772415161133
resnet50,8,3,240,58.7624107499401,14.818971568811437,242.5247417053775,33.07223320007324
resnet50,8,3,330,63.51398617268313,19.14382539029972,329.3474452685926,24.40094947814941
resnet50,8,3,420,68.0667677359244,23.34669214717981,413.551746416499,19.463062286376957
resnet50,8,3,510,72.26954846740314,27.025284160316524,494.7713137087508,16.348600387573242
resnet50,8,3,600,76.46796930621142,30.9213592786885,571.5274982025237,14.13273811340332
resnet50,8,3,690,80.08454432348367,34.32362191510684,644.4669725204465,12.550115585327148
resnet50,8,3,780,83.82710809598565,37.14133790550946,712.9737176875991,11.35110855102539
resnet50,8,3,870,87.48207075873827,40.36412380698388,777.015508402553,10.441064834594728
resnet50,8,3,960,91.87829960204662,44.116579724495615,844.6763013084246,9.608745574951172
resnet50,8,3,1050,95.78245033112584,46.22368707132192,909.3320504276044,8.946895599365234
resnet50,8,3,1140,103.78405012816862,51.205890461501966,964.5492193968367,8.42738151550293
resnet50,8,3,1230,116.39034583821804,59.10844310488474,1025.681059893261,7.904291152954102
resnet50,8,3,1320,133.65984615384616,69.75937804858302,1086.4107641153632,7.503032684326172
resnet50,8,3,1410,159.59721444768385,86.16367765869299,1147.901563730616,7.129430770874023
resnet50,8,4,210,60.6272682970209,16.836792261933173,279.2725397728532,28.78713607788086
resnet50,8,4,240,62.541991886196,18.598552705067327,317.6340733234439,25.318145751953125
resnet50,8,4,330,68.31499687330071,23.9448360909173,429.6021684067599,18.752098083496094
resnet50,8,4,420,73.66071258349882,28.94063699475423,534.7017254848256,15.090703964233398
resnet50,8,4,510,78.71573236968901,33.47146806260239,632.4648913724104,12.743473052978516
resnet50,8,4,600,83.40554395604396,37.85893392852104,723.6835935127369,11.216878890991213
resnet50,8,4,690,87.74340793201134,41.98248552363451,808.9932544419556,10.032176971435549
resnet50,8,4,780,92.0061037037037,45.32033351322751,886.7416103521376,9.146928787231444
resnet50,8,4,870,95.84593800782426,48.72799105606987,957.62061766548,8.490800857543945
resnet50,8,4,960,100.62351269035533,52.86179281280432,1036.1211199002255,7.874250411987305
resnet50,8,4,1050,105.31412077453231,55.755357514728416,1111.1930017863751,7.337093353271484
resnet50,8,4,1140,113.78210914216672,61.20394947550008,1174.3680789628297,6.955862045288086
resnet50,8,4,1230,129.50579809220986,72.22389535887655,1248.2264226943792,6.555318832397461
resnet50,8,4,1320,149.1438244488978,85.24335634363464,1318.1932805379247,6.2122344970703125
resnet50,8,4,1410,176.12737615415494,102.69383936516412,1379.8473471512789,5.9566497802734375
resnet50,8,7,210,68.81399387646432,25.0235178413766,414.8699101014976,19.411563873291016
resnet50,8,7,240,71.34560941828255,27.40217023715388,470.6780793245911,17.040729522705078
resnet50,8,7,330,79.66804278782533,35.29788200544191,632.4124182438683,12.797117233276367
resnet50,8,7,420,87.75913600395647,43.03906041521188,784.1299964888235,10.25104522705078
resnet50,8,7,510,94.99995283018868,49.75568852310206,926.628881080966,8.76927375793457
resnet50,8,7,600,101.60802009456263,56.06141006703973,1059.070411446903,7.701635360717773
resnet50,8,7,690,107.5807749019608,61.819852493583966,1180.0873497471125,6.925821304321289
resnet50,8,7,780,113.368420818145,66.6826506276688,1289.2030252503455,6.359100341796875
resnet50,8,7,870,118.97401908566356,71.85607213390917,1390.4767266235558,5.913496017456055
resnet50,8,7,960,126.69729428989751,78.93557441234651,1514.687150416713,5.442619323730469
resnet50,8,7,1050,132.52625966101695,82.96749640121304,1626.8733481295417,5.054950714111328
resnet50,8,7,1140,146.81093997271486,94.2327803060482,1731.8867924041374,4.782199859619141
resnet50,8,7,1230,167.60382785808147,110.32192512474816,1849.1017342379769,4.424571990966797
resnet50,8,7,1320,197.85257556935815,133.95210746409504,1975.71353288054,4.233121871948242
resnet50,8,7,1410,238.726151249156,165.29261446016514,2090.5811727128403,4.023075103759766
resnet50,16,2,210,55.86050336114974,12.070027326062014,179.76227365495615,89.08772468566895
resnet50,16,2,240,57.23711080105056,13.293671619921888,204.65980775063332,78.2630443572998
resnet50,16,2,330,61.387867267240615,17.0177064848572,277.52506660380925,57.75737762451172
resnet50,16,2,420,65.19549746946859,20.475421880724,345.76876817087884,46.38481140136719
resnet50,16,2,510,68.99062392052464,23.746359613438024,406.9841314786221,39.41130638122559
resnet50,16,2,600,71.92996601113173,26.38335598360881,461.5329271019458,34.806013107299805
resnet50,16,2,690,74.76432985232928,29.00340744395245,509.2851865236776,31.55446052551269
resnet50,16,2,780,77.39209057938966,30.70632038891347,551.1693596538665,29.126405715942383
resnet50,16,2,870,79.47455246679317,32.35660551503878,587.4028752106874,27.32992172241211
resnet50,16,2,960,82.48833791806847,34.72661804051746,626.5298423136286,25.66313743591309
resnet50,16,2,1050,85.6367491829204,36.077985923116486,663.7886344494715,24.251937866210938
resnet50,16,2,1140,92.36654552160168,39.78838585493503,691.6568798378571,23.267745971679688
resnet50,16,2,1230,103.15367758530184,45.87177485196853,719.7752819455153,22.35651016235352
resnet50,16,2,1320,115.75465588078764,51.85418777552452,745.6602189253128,21.57449722290039
resnet50,16,2,1410,135.12581599826106,61.69227920927023,769.871633376081,20.91383934020996
resnet50,16,3,210,59.55180001631854,15.761323981230811,254.2225841597541,63.00997734069824
resnet50,16,3,240,61.62671937566777,17.6832801945391,289.50478917823824,55.35030364990234
resnet50,16,3,330,67.19654437538844,22.826383593005023,393.0912743267618,40.75837135314941
resnet50,16,3,420,72.20841667328936,27.48834108454477,493.3055580671387,32.54222869873047
resnet50,16,3,510,77.33328055978674,32.08901625270013,589.7203863008966,27.24790573120117
resnet50,16,3,600,81.6490881663113,36.10247813878839,678.1094118905381,23.72598648071289
resnet50,16,3,690,86.05218770187821,40.29126529350138,761.1572789882714,21.132469177246094
resnet50,16,3,780,90.1214043350281,43.43563414455191,838.1982933077089,19.22297477722168
resnet50,16,3,870,94.223477243544,47.10553029178962,907.3870499830468,17.75383949279785
resnet50,16,3,960,98.59268236022922,50.83096248267821,978.984379147039,16.48092269897461
resnet50,16,3,1050,102.82120149253733,53.2624382327334,1045.834569367424,15.442371368408203
resnet50,16,3,1140,111.90763465965144,59.32947499298479,1102.2171454298475,14.647245407104492
resnet50,16,3,1230,125.48675396680648,68.20485123347318,1163.5621122973394,13.81540298461914
resnet50,16,3,1320,143.4653228576649,79.56485475240174,1220.00483110821,13.241291046142578
resnet50,16,3,1410,169.36356545084243,95.9300286618516,1278.4848522603922,12.659072875976562
resnet50,16,4,210,64.03041432730869,20.23993829222097,347.55266423487893,46.12016677856445
resnet50,16,4,240,66.69946116661295,22.75602198548428,395.2566432724586,40.56096076965332
resnet50,16,4,330,73.76409252669039,29.393931744306972,533.8421436504193,30.042171478271484
resnet50,16,4,420,80.51076048344719,35.79068489470259,661.0790064279299,24.277687072753903
resnet50,16,4,510,86.25623895533317,41.01197464824656,776.418551175682,20.710468292236328
resnet50,16,4,600,91.6242286908078,46.07761866328488,879.4248770589469,18.247604370117188
resnet50,16,4,690,96.22322794571252,50.462305537335695,973.4421597523808,16.54362678527832
resnet50,16,4,780,100.7332335753176,54.04746338484141,1057.7925547939235,15.275955200195312
resnet50,16,4,870,104.8367986589344,57.71885170718001,1134.0724362796943,14.148950576782228
