model,batch_size,mig_slices,frequency,avg_power_draw,dynamic_power_draw,throughput,latency
whisper,2,2,210,49.64050242007388,5.850026384986154,0.624947245029463,3202.7153968811035
whisper,2,2,240,50.55893532123307,6.615496140104405,0.7082868822538934,2827.6500701904297
whisper,2,2,330,53.26812483937926,8.897964056995846,0.9511684856608,2106.9486141204834
whisper,2,2,420,55.87512980946527,11.15505422072068,1.1813783793102246,1695.6019401550293
whisper,2,2,510,58.31061161651505,13.06634730942843,1.396796478654892,1439.4481182098389
whisper,2,2,600,60.628921225734,15.082311198211078,1.6050809091381146,1250.5900859832764
whisper,2,2,690,62.845421462488126,17.084499054111298,1.7940163258709003,1119.835376739502
whisper,2,2,780,64.9224238658777,18.236653675401516,1.9799738695436528,1015.6145095825196
whisper,2,2,870,67.32424474789916,20.206297796144767,2.155917569937852,929.0790557861328
whisper,2,2,960,69.54706310110251,21.7853432235515,2.3186598215399283,869.0519332885742
whisper,2,2,1050,72.05314553550504,22.494382275701128,2.4910990348088813,805.0549030303955
whisper,2,2,1140,77.35341545432864,24.77525578766199,2.645528362467884,763.2222175598145
whisper,2,2,1230,85.250645859239,27.96874312590569,2.7782927727461946,726.8617153167725
whisper,2,2,1320,97.33165007898894,33.431181973725806,2.936250665666426,686.4902973175049
whisper,2,2,1410,113.7165383917775,40.28300160278667,3.0503218259907348,662.5006198883057
whisper,2,3,210,52.037816516844494,8.247340481756769,0.8350073562817748,2399.144172668457
whisper,2,3,240,53.30872496025437,9.365285779125706,0.943003010333523,2126.0855197906494
whisper,2,3,330,56.83334853667807,12.463187754294651,1.2577193791419925,1593.9626693725586
whisper,2,3,420,59.97377459606463,15.253699007320035,1.5436680636978748,1301.8977642059326
whisper,2,3,510,63.0242536259542,17.779989318867578,1.8183546624662164,1103.69873046875
whisper,2,3,600,65.8773390858209,20.33072905829799,2.083680029281084,963.3908271789552
whisper,2,3,690,68.73823027077066,22.97730786239383,2.324619801874389,868.0992126464844
whisper,2,3,780,71.2911244949495,24.60535430447331,2.548302615966265,792.4296855926514
whisper,2,3,870,73.93264101787338,26.81469406611899,2.7681230113807542,728.5456657409668
whisper,2,3,960,76.59119904220293,28.82947916465192,2.9693596471552013,678.3881187438965
whisper,2,3,1050,80.11857535064159,30.55981209083768,3.175755186071872,638.5209560394287
whisper,2,3,1140,85.55673548972189,32.97857582305524,3.3477231361936566,602.2942066192627
whisper,2,3,1230,95.31247473784556,38.03057200451225,3.540382381021914,570.8470344543457
whisper,2,3,1320,109.16781938035597,45.26735127509283,3.7261411879505646,540.2007102966309
whisper,2,3,1410,128.37938870094723,54.9458519119564,3.894565178150536,520.9898948669434
whisper,2,4,210,53.15735267945422,9.366876644366496,0.9834014061630236,2038.6934280395508
whisper,2,4,240,54.51953390682605,10.57609472569738,1.1095332226779815,1809.051275253296
whisper,2,4,330,58.41132441569896,14.04116363331554,1.4718154074969707,1364.4516468048096
whisper,2,4,420,62.14302870090635,17.422953112161757,1.8089651239249045,1106.8503856658936
whisper,2,4,510,64.83199306518725,19.58772875810063,2.10425820621789,953.7432193756104
whisper,2,4,600,68.07294800569801,22.526337978175093,2.4033180942456887,839.3571376800537
whisper,2,4,690,70.73121831195944,24.97029590358261,2.660045759491364,758.2252025604248
whisper,2,4,780,73.64219698314108,26.956426792664885,2.889021476072353,699.5689868927002
whisper,2,4,870,75.78710978227538,28.66916283052099,3.0992361874934207,647.56178855896
whisper,2,4,960,79.52234121306375,31.760621335512745,3.362650166342512,598.8075733184814
whisper,2,4,1050,82.95276900584795,33.394005746044044,3.587017245477838,562.7877712249756
whisper,2,4,1140,88.73554658176944,36.15738691510279,3.7656835772629313,535.3848934173584
whisper,2,4,1230,99.12518897306396,41.84328623973066,3.9918754376920735,505.9938430786133
whisper,2,4,1320,112.16538133445944,48.26491322919632,4.127386354838102,489.443302154541
whisper,2,4,1410,134.6076370182126,61.17410022922178,4.35661478090179,460.8991146087647
whisper,2,7,210,57.49869057178458,13.708214536696854,1.3192136042569351,1520.965337753296
whisper,2,7,240,59.22525368117798,15.281814500049316,1.4791135092940118,1358.2172393798828
whisper,2,7,330,63.94166866886262,19.571507886479203,1.9271011365631292,1042.5004959106443
whisper,2,7,420,68.31110706787963,23.59103147913504,2.3378120276292638,860.3920936584473
whisper,2,7,510,72.31609658246656,27.07183227537994,2.703487709168812,744.2536354064941
whisper,2,7,600,75.77646566265061,30.22985563512769,3.0160776423345785,667.9465770721436
whisper,2,7,690,79.25763990749918,33.496717499122354,3.330378452053514,606.1944961547852
whisper,2,7,780,81.57249685798074,34.88672666750455,3.5767284656217053,563.8468265533447
whisper,2,7,870,85.07669398907103,37.95874703731664,3.8532048582617175,521.0614204406738
whisper,2,7,960,87.24249018789143,39.480770310340425,4.075406540920694,498.0368614196777
whisper,2,7,1050,92.07414841437632,42.515385154572414,4.358292287149663,462.8171920776367
whisper,2,7,1140,99.76594353448276,47.18778386781611,4.577650606749585,440.4258728027344
whisper,2,7,1230,113.04443788819876,55.76253515486546,4.761234959393662,426.2278079986572
whisper,2,7,1320,127.45147743136344,63.551009326100285,5.026142073249573,402.6174545288086
whisper,2,7,1410,146.59969249049428,73.16615570150344,5.16780096029609,392.017126083374
whisper,4,2,210,49.67347702329533,5.883000988207608,0.7009075817069726,5711.96436882019
whisper,4,2,240,50.61517920019608,6.671740019067407,0.7952960288023891,5034.239053726196
whisper,4,2,330,53.41651215136193,9.046351368978511,1.0697979101056223,3746.0708618164062
whisper,4,2,420,56.03162051350988,11.311544924765286,1.3322254027689495,3096.090316772461
whisper,4,2,510,58.66276651633832,13.418502209251706,1.5847428301261324,2527.886152267456
whisper,4,2,600,61.09410794986735,15.547497922344432,1.824120875354775,2198.826789855957
whisper,4,2,690,63.5220220971867,17.76109968880987,2.0538682465661213,1951.920747756958
whisper,4,2,780,65.54273931672117,18.856969126244977,2.266805939203164,1770.111322402954
whisper,4,2,870,68.07580646355002,20.957859511795636,2.4724733857884917,1622.8423118591309
whisper,4,2,960,70.51772144812142,22.75600157057041,2.6685404562225763,1503.5667419433594
whisper,4,2,1050,73.32699844357977,23.768235183775857,2.865385234565029,1405.8456420898438
whisper,4,2,1140,78.40572905027933,25.827569383612683,3.041222586120516,1323.0125904083252
whisper,4,2,1230,86.89190465216765,29.610001918834342,3.2145854530907814,1249.8526573181152
whisper,4,2,1320,98.77788373601426,34.87741563075112,3.3850490693438178,1184.5190525054932
whisper,4,2,1410,116.58493352788588,43.15139673889503,3.5429693956090063,1136.9225978851318
whisper,4,3,210,52.29042493835517,8.499948903267448,0.9554248219309694,4190.848112106323
whisper,4,3,240,53.523030863503486,9.57959168237482,1.0809961738150755,3704.087257385254
whisper,4,3,330,57.14851394654431,12.778353164160896,1.4448138283477414,2771.1024284362798
whisper,4,3,420,60.54841559028092,15.828340001536326,1.786284847917004,2245.899438858032
whisper,4,3,510,63.11433927785117,17.870074970764556,2.1095445882438377,1899.6913433074951
whisper,4,3,600,66.14059916132216,20.59398913379924,2.414971234359236,1661.67950630188
whisper,4,3,690,68.95556457667176,23.194642168294934,2.7031276561468163,1486.5024089813232
whisper,4,3,780,71.44720567063318,24.76143548015699,2.9636373393034403,1354.9113273620603
whisper,4,3,870,74.19846453900709,27.0805175872527,3.2295805425823345,1243.535757064819
whisper,4,3,960,77.05286654356219,29.29114666601118,3.469251122706095,1160.761117935181
whisper,4,3,1050,80.53264910199933,30.97388584219541,3.717107665300931,1081.674575805664
whisper,4,3,1140,87.45383102335295,34.8756713566863,3.9353182650778993,1023.4076976776124
whisper,4,3,1230,98.11794567289364,40.83604293956033,4.150128414604864,969.0790176391602
whisper,4,3,1320,111.27853658070678,47.37806847544365,4.3546824248370255,923.7105846405028
whisper,4,3,1410,130.93054000788334,57.4970032188925,4.547648981401816,884.4273090362549
whisper,4,4,210,55.21822720403023,11.427751168942503,1.2340515963503431,3246.685028076172
whisper,4,4,240,56.86431546080964,12.920876279680977,1.391786120051106,2878.655195236206
whisper,4,4,330,61.475987892791125,17.10582711040771,1.8438704017473384,2175.772428512573
whisper,4,4,420,65.63636468590832,20.916289097163727,2.259596584628649,1774.2226123809814
whisper,4,4,510,69.2526146382035,24.00835033111688,2.643283000360744,1519.7813510894775
whisper,4,4,600,72.89118305284913,27.344573025326213,2.9971628664558776,1340.5053615570068
whisper,4,4,690,76.33361822376008,30.572695815383256,3.3325155860782183,1205.6686878204346
whisper,4,4,780,79.48452845220031,32.79875826172412,3.630362696369756,1108.1788539886477
whisper,4,4,870,82.42518977536794,35.30724282361355,3.894312545464881,1038.3553504943848
whisper,4,4,960,85.21802582159624,37.45630594404523,4.190898140898854,959.7468376159668
whisper,4,4,1050,89.21575736778361,39.6569941079797,4.441513253456344,906.7592620849608
whisper,4,4,1140,96.88028586343704,44.3021261967704,4.711117658723112,852.9074192047119
whisper,4,4,1230,108.99420387217168,51.71230113883837,4.953639263502031,812.0756149291992
whisper,4,4,1320,124.55224895688455,60.65178085162143,5.17105950997628,777.4932384490967
whisper,4,4,1410,147.64960096881623,74.2160641798254,5.344792430966605,754.7562122344971
whisper,4,7,210,59.95796110254783,16.167485067460102,1.755443183386933,2283.7300300598145
whisper,4,7,240,61.952869332805385,18.009430151676717,1.9695440540855076,2038.9697551727293
whisper,4,7,330,67.71759881550147,23.34743803311806,2.5669049806648463,1563.2154941558838
whisper,4,7,420,72.6317218394488,27.91164625070421,3.094359877716574,1298.6459732055664
whisper,4,7,510,77.15976122797044,31.915496920883815,3.575833977246556,1122.948408126831
whisper,4,7,600,81.27655830177397,35.72994827425106,4.01068650957734,1001.3668537139891
whisper,4,7,690,84.94277795861427,39.18185555023744,4.398496664214373,919.1656112670898
whisper,4,7,780,87.90703671452106,41.221266524044864,4.748334949874763,849.2956161499023
whisper,4,7,870,90.95814428108646,43.84019732933207,5.053991642539994,805.8125972747803
whisper,4,7,960,94.08608769829392,46.324367820742914,5.374849106826399,747.6601600646973
whisper,4,7,1050,99.26643933933934,49.70767607953543,5.682746146147144,708.8110446929932
whisper,4,7,1140,107.29009728096678,54.711937614300126,5.980881318233867,671.3488101959229
whisper,4,7,1230,118.90206545128513,61.6201627179518,6.22289812906787,647.8583812713623
whisper,4,7,1320,134.9625914764079,71.06212337114476,6.477000062371738,637.4633312225342
whisper,4,7,1410,156.61335286704474,83.1798160780539,6.67014711578036,611.7651462554932
whisper,8,2,210,49.93019557794881,6.139719542861083,0.7292260719065806,10977.764368057253
whisper,8,2,240,50.92595128151261,6.982512100383943,0.8273656407528258,9674.036979675291
whisper,8,2,330,53.75701832848755,9.386857546104132,1.112778741060419,7200.521230697632
whisper,8,2,420,56.55555836616215,11.835482777417552,1.3858967168503042,5782.616376876831
whisper,8,2,510,59.20008028597256,13.955815978885935,1.6470999319773274,4866.727352142334
whisper,8,2,600,61.793817393410855,16.247207365887938,1.897779021958119,4223.00386428833
whisper,8,2,690,64.2457392164199,18.48481680804308,2.138508132965357,3754.739284515381
whisper,8,2,780,66.52511478043556,19.839344589959367,2.362793198640664,3396.573066711426
whisper,8,2,870,68.97747309247094,21.859526140716557,2.580977062785861,3105.963706970215
whisper,8,2,960,71.75025666868238,23.988536791131374,2.7874188177628896,2896.3427543640137
whisper,8,2,1050,74.6138241350906,25.055060875286685,2.9905271561636653,2694.6489810943604
whisper,8,2,1140,79.94833722775134,27.370177561084688,3.185224104020497,2524.650812149048
whisper,8,2,1230,89.36885821298942,32.08695547965611,3.381372381715108,2375.2782344818115
whisper,8,2,1320,101.78699686618614,37.88652876092301,3.5529130785616645,2274.364471435547
whisper,8,2,1410,119.40684628324256,45.97330949425172,3.719223442616405,2160.346984863281
whisper,8,3,210,52.988902198875486,9.198426163787762,1.0461534570932425,7656.646728515625
whisper,8,3,240,54.3103185440058,10.366879362877128,1.1831414706940795,6774.59979057312
whisper,8,3,330,58.27222590277501,13.902065120391596,1.5802295318222304,5066.851139068604
whisper,8,3,420,61.85599844077377,17.135922852029175,1.9506816883151816,4122.830867767334
whisper,8,3,510,65.30036746086556,20.056103153778945,2.306240259251884,3474.720239639282
whisper,8,3,600,67.80319528257509,22.256585255052173,2.633384538507067,3048.4399795532227
whisper,8,3,690,70.89296070061819,25.13203829224136,2.949212681888619,2729.6388149261475
whisper,8,3,780,73.67869225628603,26.99292206580984,3.237860790499301,2479.4933795928955
whisper,8,3,870,76.49096996642773,29.373023014673336,3.526051831395069,2278.0601978302
whisper,8,3,960,79.4963426956046,31.734622818053587,3.7760539869242047,2128.1588077545166
whisper,8,3,1050,83.04685329038196,33.48809003057805,4.022716669765008,2019.4544792175293
whisper,8,3,1140,90.46278270864568,37.88462304197903,4.275224040502763,1879.396677017212
whisper,8,3,1230,101.30683428228949,44.02493154895616,4.500554974565123,1787.0125770568848
whisper,8,3,1320,116.00721361332369,52.10674550806053,4.718043353482309,1706.5889835357666
whisper,8,3,1410,136.70862391566928,63.27508712667844,4.947160599620581,1620.9566593170166
whisper,8,4,210,55.37913860474632,11.588662569658592,1.3560961653357282,5910.035848617554
whisper,8,4,240,57.00386268863034,13.060423507501676,1.530467642046306,5241.89567565918
whisper,8,4,330,61.57422070123658,17.20405991885316,2.0288012914120768,3950.459480285645
whisper,8,4,420,65.8406577007874,21.12058211204281,2.4852390779507547,3226.8545627593994
whisper,8,4,510,69.88705053210744,24.64278622502082,2.909900460484735,2759.8876953125
whisper,8,4,600,73.51239121756487,27.96578119004195,3.312310668083631,2426.7146587371826
whisper,8,4,690,76.89191291372762,31.130990505350795,3.675081478499649,2182.453155517578
whisper,8,4,780,80.10231445544555,33.41654426496936,4.020686032698558,1994.8554039001465
whisper,8,4,870,82.86727752870422,35.74933057694983,4.334365454651476,1854.086637496948
whisper,8,4,960,85.58860780585998,37.82688792830897,4.637912619976213,1732.6431274414062
whisper,8,4,1050,89.54494251723371,39.9861792574298,4.926868137259775,1628.650188446045
whisper,8,4,1140,97.5631775754782,44.98501790881156,5.183793774017241,1552.3653030395508
whisper,8,4,1230,109.61241976672804,52.33051703339474,5.445693132478944,1477.917194366455
whisper,8,4,1320,127.51569892020756,63.615230814944425,5.696495709472123,1410.68434715271
whisper,8,4,1410,149.90240835654595,76.46887156755511,5.919171875014554,1360.8119487762451
whisper,8,7,210,64.31952930813581,20.52905327304809,2.10868781921411,3802.874565124512
whisper,8,7,240,66.8943210742083,22.95088189307964,2.360959745460829,3395.416259765625
whisper,8,7,330,73.80349648132395,29.43333569894053,3.0588488077648943,2622.2548484802246
whisper,8,7,420,80.07159462681092,35.35151903806633,3.678314259727848,2180.4370880126958
whisper,8,7,510,85.32996550587718,40.08570119879057,4.230273049351517,1908.3986282348635
whisper,8,7,600,89.82470022069643,44.27809019317351,4.728159029379983,1696.7153549194336
whisper,8,7,690,94.22846372724943,48.467541318872605,5.171782774911341,1553.5683631896973
whisper,8,7,780,96.92857305555556,50.24280286507936,5.555928293556728,1445.7578659057615
whisper,8,7,870,101.46398050625544,54.34603355450106,5.950023693038991,1350.6004810333252
whisper,8,7,960,103.98405545760538,56.22233558005437,6.269051827142768,1284.4905853271484
whisper,8,7,1050,107.95267271559338,58.39390945578947,6.606930575824963,1216.456651687622
whisper,8,7,1140,118.33723654527876,65.75907687861212,6.898418045799009,1309.2155456542969
whisper,8,7,1230,129.77383505549176,72.49193232215845,7.176540170407034,1132.0369243621826
whisper,8,7,1320,152.57006405279503,88.66959594753189,7.459352520886785,1078.3543586730957
whisper,8,7,1410,166.48235892362484,93.048822134634,7.559494851111725,1071.2890625
whisper,16,2,210,50.117453988637706,6.326977953549981,0.7709130766722513,20771.677017211918
whisper,16,2,240,51.128013660654645,7.184574479525978,0.8744178539189729,18341.118812561035
whisper,16,2,330,54.063742232072,9.693581449688589,1.1772535785661375,13605.084896087646
whisper,16,2,420,56.95700523492655,12.236929646181956,1.466281992534146,10937.88480758667
whisper,16,2,510,59.69129717756969,14.44703287048307,1.743040308196727,9205.976247787476
whisper,16,2,600,64.3,20.4,2.032583274983748,7980.258329473482
whisper,16,2,690,64.88553162566004,19.124609217283208,2.2648146334510857,7080.415487289429
whisper,16,2,780,67.32864968489027,20.642879494414075,2.5009466453850577,6415.069341659546
whisper,16,2,870,69.919729629507,22.80178267775261,2.727251835758468,5894.536018371582
whisper,16,2,960,72.55147835512733,24.78975847757632,2.942444221342607,5455.744028091431
whisper,16,2,1050,75.64549507199648,26.086731812192568,3.1613976343358985,5080.92474937439
whisper,16,2,1140,81.19427755412079,28.616117887454138,3.362278416139511,4774.177551269531
whisper,16,2,1230,89.83545757301067,32.55355483967736,3.541308728408259,4559.205055236816
whisper,16,2,1320,102.55233764109276,38.651869535829626,3.7340017697275742,4304.622650146484
whisper,16,2,1410,121.60984479904936,48.17630801005852,3.9289137074240665,4091.480493545532
whisper,16,3,210,53.03917575757576,9.24869972248803,1.1167770387504925,14346.926212310793
whisper,16,3,240,54.40644708330686,10.463007902178193,1.263329143437235,12692.491292953491
whisper,16,3,330,58.38651347068146,14.016352688298042,1.6865671395199238,9504.508972167969
whisper,16,3,420,61.995989262592765,17.275913673848173,2.0822907960048846,7701.797246932983
whisper,16,3,510,65.42698523760141,20.1827209305148,2.4554744817002216,6526.353597640991
whisper,16,3,600,68.00138287651879,22.454772848995876,2.809887664902615,5708.95791053772
whisper,16,3,690,71.10423683383117,25.343314425454334,3.1410372828948816,5109.6930503845215
whisper,16,3,780,73.92895547325811,27.243185282781923,3.456404438373664,4644.805431365967
whisper,16,3,870,76.7698567463805,29.651909794626107,3.750953542793784,4277.466058731079
whisper,16,3,960,79.78594438215939,32.02422450460838,4.031836026712679,3990.389108657837
whisper,16,3,1050,83.4058784936166,33.84711523381269,4.306259667559391,3742.420911788941
whisper,16,3,1140,91.29187657870418,38.713716912037526,4.559964293414288,3520.1730728149414
whisper,16,3,1230,101.05823810545512,43.77633537212182,4.779907012275905,3360.1937294006348
whisper,16,3,1320,116.14299532350353,52.24252721824039,5.026574942657164,3211.491823196411
whisper,16,3,1410,137.84803289660258,64.41449610761174,5.238464866293762,3078.9620876312256
whisper,16,4,210,55.6208091433882,11.830333108300476,1.4282631329212323,11221.480369567871
whisper,16,4,240,57.29690276403723,13.35346358290856,1.610732466512004,9949.525117874146
whisper,16,4,330,62.011437625047314,17.6412768426639,2.1292027587132414,7535.762786865234
whisper,16,4,420,66.21954273066632,21.499467141921727,2.609466909587483,6142.299175262451
whisper,16,4,510,70.42515845337377,25.18089414628715,3.0522278027971708,5260.198593139648
whisper,16,4,600,74.05985344199014,28.513243414467222,3.461255533040343,4640.407562255859
whisper,16,4,690,77.55598214285715,31.79505973448032,3.840410226436915,4179.48317527771
whisper,16,4,780,80.99898268144517,34.31321249096898,4.194519981076976,3831.900119781494
whisper,16,4,870,82.81411226154971,35.69616530979532,4.523164228535407,3553.880214691162
whisper,16,4,960,86.21562830593281,38.4539084283818,4.830663100894077,3333.5494995117188
whisper,16,4,1050,90.04843151947665,40.48966825967274,5.132886359642092,3133.3913803100586
whisper,16,4,1140,98.83622205383122,46.25806238716457,5.411792119983431,2982.3522567749023
whisper,16,4,1230,111.64709198697068,54.36518925363737,5.6756850478793455,2837.1007442474365
whisper,16,4,1320,129.0356686207129,65.13520051544975,5.954777206513717,2699.4104385375977
whisper,16,4,1410,151.28374706433254,77.85021027534171,6.18199274875257,2604.28786277771
whisper,16,7,210,64.10085666099607,20.310380625908348,2.316691215977272,6921.344041824341
whisper,16,7,240,66.59272413223141,22.649284951102743,2.5940528934166123,6185.265779495239
whisper,16,7,330,72.57310467734399,28.202943894960576,3.349328287803689,4792.154550552368
whisper,16,7,420,78.2944698256139,33.57439423686931,4.0088113240969765,4007.3397159576416
whisper,16,7,510,83.13029936630078,37.88603505921416,4.607562513570431,3486.5729808807373
whisper,16,7,600,88.12251430383762,42.5759042763147,5.135289993717072,3130.1517486572266
whisper,16,7,690,92.2557217000691,46.494799291692274,5.595479583074267,2873.065948486328
whisper,16,7,780,95.93337778762368,49.24760759714749,6.009101563828938,2676.4748096466064
whisper,16,7,870,99.26204500155714,52.14409804980275,6.408894142439569,2514.7266387939453
whisper,16,7,960,102.77973079492318,55.01801091737217,6.776888126362014,2380.329132080078
whisper,16,7,1050,106.64637458815578,57.08761132835187,7.133693721182381,2257.646083831787
whisper,16,7,1140,117.20164575210808,64.62348608544143,7.443566671643474,2164.6294593811035
whisper,16,7,1230,130.49598534631838,73.21408261298507,7.748656190424702,2081.3162326812744
